index,q_id,q_status,q_date,prop_date,on_date,wd_date,IA_status_raw,IA_status_clean,County,state,region,utility,entity,developer,cluster,service,project_type,type1,mw1,type_clean,q_year,prop_year,q_month,q_day,q_dayofweek,Biomass_x,Geothermal_x,Small Hydro_x,Solar Photovoltaic_x,Solar Thermal_x,Wind_x,Total_x,Biomass_GWh,Geothermal_GWh,Small Hydro_GWh,Solar Photovoltaic_GWh,Solar Thermal_GWh,Wind_GWh,Total_GWh,Biomass_gen,Geothermal_gen,Small Hydro_gen,Solar Photovoltaic_gen,Solar Thermal_gen,Wind_gen,Total_gen (GWh)
2005,136,withdrawn,2006-10-16,2010-01-01,,2010-08-03,,System Impact Study,San Bernardino,CA,CAISO,SCE,CAISO,,,,Generation,Gas,300.0,Gas,2006.0,2010.0,10,16,0,0,0,38,987,734,7,1766,0.0,0.0,332.88,8646.12,6429.84,61.32,15470.16,0,0,18,2054,1487,7,3566
2006,1360,withdrawn,2017-05-01,2019-12-15,,2017-06-23,,System Impact Study,Alameda,CA,CAISO,PGAE,CAISO,,C10,NRIS,Generation,Battery,101.55,Battery,2017.0,2019.0,5,1,0,22,0,0,18,0,286,325,192.72,0.0,0.0,157.68,0.0,2505.36,2847.0,114,0,0,29,0,869,1012
2007,1361,withdrawn,2017-05-01,2020-11-30,,2018-03-01,,System Impact Study,Placer,CA,CAISO,PGAE,CAISO,,C10,NRIS,Generation,Solar,20.23,Solar,2017.0,2020.0,5,1,0,52,0,92,6,0,0,149,455.52,0.0,805.92,52.56,0.0,0.0,1305.24,302,0,184,8,0,0,493
2008,1362,withdrawn,2017-05-01,2020-06-01,,2017-07-14,,System Impact Study,Alameda,CA,CAISO,PGAE,CAISO,,C10,NRIS,Generation,Solar,103.01,Solar,2017.0,2020.0,5,1,0,22,0,0,18,0,286,325,192.72,0.0,0.0,157.68,0.0,2505.36,2847.0,114,0,0,29,0,869,1012
2010,1364,withdrawn,2017-05-01,2020-12-31,,2018-03-01,,System Impact Study,Tehama,CA,CAISO,PGAE,CAISO,,C10,NRIS,Generation,Solar,380.0,Solar,2017.0,2020.0,5,1,0,0,0,21,17,0,1,40,0.0,0.0,183.96,148.92,0.0,8.76,350.4,0,0,22,31,0,2,54
2011,1365,withdrawn,2017-05-01,2019-12-15,,2017-06-13,,System Impact Study,Yuba,CA,CAISO,PGAE,CAISO,,C10,NRIS,Generation,Battery,52.8,Battery,2017.0,2019.0,5,1,0,3,0,2,1,0,0,6,26.28,0.0,17.52,8.76,0.0,0.0,52.56,26,0,1,2,0,0,29
2012,1366,withdrawn,2017-05-01,2022-12-31,,2018-04-20,,System Impact Study,Alameda,CA,CAISO,PGAE,CAISO,,C10,NRIS,Generation,Battery,313.5,Battery,2017.0,2022.0,5,1,0,22,0,0,18,0,286,325,192.72,0.0,0.0,157.68,0.0,2505.36,2847.0,114,0,0,29,0,869,1012
2013,1367,operational,2017-05-01,,,,Executed,IA Executed,Lake,CA,CAISO,PGAE,CAISO,,C10,NRIS,Generation,Battery,26.25,Battery,2017.0,,5,1,0,0,396,6,3,0,0,404,0.0,3468.96,52.56,26.28,0.0,0.0,3539.04,0,1328,0,5,0,0,1333
2014,1368,withdrawn,2017-05-01,2023-11-13,,2020-03-25,,System Impact Study,Contra Costa,CA,CAISO,PGAE,CAISO,,C10,NRIS,Generation,Battery,94.5,Battery,2017.0,2023.0,5,1,0,7,0,0,48,0,38,92,61.32,0.0,0.0,420.48,0.0,332.88,805.92,24,0,0,70,0,99,194
2015,1369,withdrawn,2017-05-01,2021-09-01,,2017-07-14,,System Impact Study,Fresno,CA,CAISO,PGAE,CAISO,,C10,NRIS,Generation,Solar,155.68,Solar,2017.0,2021.0,5,1,0,56,0,35,1010,0,0,1101,490.56,0.0,306.6,8847.6,0.0,0.0,9644.76,138,0,19,2173,0,0,2330
2016,137,operational,2006-10-17,,2018-11-19,,Executed,IA Executed,San Diego,CA,CAISO,SDGE,CAISO,,,,Generation,Gas,211.0,Gas,2006.0,,10,17,1,30,0,12,153,0,182,378,262.8,0.0,105.12,1340.28,0.0,1594.32,3311.28,137,0,39,358,0,499,1033
2017,1370,withdrawn,2017-05-01,2020-05-01,,2018-03-01,,System Impact Study,Fresno,CA,CAISO,PGAE,CAISO,,C10,NRIS,Generation,Solar,51.25,Solar,2017.0,2020.0,5,1,0,56,0,35,1010,0,0,1101,490.56,0.0,306.6,8847.6,0.0,0.0,9644.76,138,0,19,2173,0,0,2330
2018,1372,withdrawn,2017-05-01,2020-11-01,,2018-03-08,,System Impact Study,Fresno,CA,CAISO,PGAE,CAISO,,C10,NRIS,Generation,Solar,71.45,Solar,2017.0,2020.0,5,1,0,56,0,35,1010,0,0,1101,490.56,0.0,306.6,8847.6,0.0,0.0,9644.76,138,0,19,2173,0,0,2330
2019,1373,withdrawn,2017-05-01,2020-06-01,,2017-07-14,,System Impact Study,Merced,CA,CAISO,PGAE,CAISO,,C10,NRIS,Generation,Solar,209.46,Solar,2017.0,2020.0,5,1,0,13,0,31,342,0,18,404,113.88,0.0,271.56,2995.92,0.0,157.68,3539.04,51,0,12,843,0,10,916
2020,1374,operational,2017-05-01,,2022-04-07,,Filed Unexecuted,IA Pending,Monterey,CA,CAISO,PGAE,CAISO,,C10,NRIS,Generation,Battery,189.0,Battery,2017.0,,5,1,0,9,0,0,140,0,15,164,78.84,0.0,0.0,1226.4,0.0,131.4,1436.64,53,0,0,313,0,34,400
2024,1383,withdrawn,2017-05-01,2021-11-30,,2018-04-18,,System Impact Study,Merced,CA,CAISO,PGAE,CAISO,,C10,NRIS,Generation,Solar,102.5,Solar,2017.0,2021.0,5,1,0,13,0,31,342,0,18,404,113.88,0.0,271.56,2995.92,0.0,157.68,3539.04,51,0,12,843,0,10,916
2025,1386,withdrawn,2017-05-01,2021-06-01,,2017-06-21,,Feasibility Study,Contra Costa,CA,CAISO,PGAE,CAISO,,C10,NRIS,Generation,Battery,90.0,Battery,2017.0,2021.0,5,1,0,7,0,0,48,0,38,92,61.32,0.0,0.0,420.48,0.0,332.88,805.92,24,0,0,70,0,99,194
2026,1387,withdrawn,2017-05-01,2021-08-01,,2017-07-14,,System Impact Study,Merced,CA,CAISO,PGAE,CAISO,,C10,NRIS,Generation,Solar,208.97,Solar,2017.0,2021.0,5,1,0,13,0,31,342,0,18,404,113.88,0.0,271.56,2995.92,0.0,157.68,3539.04,51,0,12,843,0,10,916
2027,139,withdrawn,2006-10-24,2013-06-01,,2010-09-22,,System Impact Study,San Bernardino,CA,CAISO,SCE,CAISO,,,,Generation,Gas,698.0,Gas,2006.0,2013.0,10,24,1,0,0,38,987,734,7,1766,0.0,0.0,332.88,8646.12,6429.84,61.32,15470.16,0,0,18,2054,1487,7,3566
2028,1390,withdrawn,2017-05-01,2022-12-31,,2018-04-30,,System Impact Study,Merced,CA,CAISO,PGAE,CAISO,,C10,NRIS,Generation,Solar,203.96,Solar,2017.0,2022.0,5,1,0,13,0,31,342,0,18,404,113.88,0.0,271.56,2995.92,0.0,157.68,3539.04,51,0,12,843,0,10,916
2029,1392,withdrawn,2017-05-01,2021-11-01,,2020-05-15,,System Impact Study,Fresno,CA,CAISO,PGAE,CAISO,,C10,NRIS,Generation,Solar,40.69,Solar,2017.0,2021.0,5,1,0,56,0,35,1010,0,0,1101,490.56,0.0,306.6,8847.6,0.0,0.0,9644.76,138,0,19,2173,0,0,2330
2030,1393,withdrawn,2017-05-01,2021-08-01,,2017-07-14,,System Impact Study,Kern,CA,CAISO,PGAE,CAISO,,C10,NRIS,Generation,Solar,77.04,Solar,2017.0,2021.0,5,1,0,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
2031,1395,withdrawn,2017-05-01,2021-11-01,,2018-02-14,,System Impact Study,Merced,CA,CAISO,PGAE,CAISO,,C10,NRIS,Generation,Solar,102.39,Solar,2017.0,2021.0,5,1,0,13,0,31,342,0,18,404,113.88,0.0,271.56,2995.92,0.0,157.68,3539.04,51,0,12,843,0,10,916
2032,1396,withdrawn,2017-05-01,2021-08-01,,2017-07-14,,System Impact Study,Santa Barbara,CA,CAISO,PGAE,CAISO,,C10,NRIS,Generation,Solar,30.91,Solar,2017.0,2021.0,5,1,0,1,0,0,63,0,0,65,8.76,0.0,0.0,551.88,0.0,0.0,569.4,2,0,0,129,0,0,131
2033,1398,operational,2017-05-01,,,,Executed,IA Executed,Kern,CA,CAISO,PGAE,CAISO,,C10,NRIS,Generation,Solar,200.0,Solar,2017.0,,5,1,0,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
2034,1399,withdrawn,2017-05-01,2019-12-16,,2017-07-03,,Feasibility Study,Kern,CA,CAISO,PGAE,CAISO,,C10,NRIS,Generation,Solar,16.35,Solar,2017.0,2019.0,5,1,0,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
2035,14,operational,2003-01-07,,2009-10-02,,Executed,IA Executed,San Diego,CA,CAISO,SDGE,CAISO,,,,Generation,Gas,65.0,Gas,2003.0,,1,7,1,30,0,12,153,0,182,378,262.8,0.0,105.12,1340.28,0.0,1594.32,3311.28,137,0,39,358,0,499,1033
2036,140,withdrawn,2006-10-31,2011-08-18,,2007-02-26,,System Impact Study,Inyo,CA,CAISO,SCE,CAISO,,,,Generation,Geothermal,75.0,Geothermal,2006.0,2011.0,10,31,1,0,302,157,0,0,0,459,0.0,2645.52,1375.32,0.0,0.0,0.0,4020.84,0,1126,160,0,0,0,1286
2037,1400,withdrawn,2017-05-01,2021-12-31,,2018-04-16,,System Impact Study,Inyo,CA,CAISO,GLW,CAISO,,C10,NRIS,Generation,Solar,305.5,Solar,2017.0,2021.0,5,1,0,0,302,157,0,0,0,459,0.0,2645.52,1375.32,0.0,0.0,0.0,4020.84,0,1126,160,0,0,0,1286
2039,1407,operational,2017-05-01,,2019-10-17,,Executed,IA Executed,San Bernardino,CA,CAISO,SCE,CAISO,,C10,NRIS,Generation,Gas,38.0,Gas,2017.0,,5,1,0,0,0,38,987,734,7,1766,0.0,0.0,332.88,8646.12,6429.84,61.32,15470.16,0,0,18,2054,1487,7,3566
2040,1408,withdrawn,2017-05-01,2023-12-01,,2017-07-14,,Feasibility Study,Riverside,CA,CAISO,SCE,CAISO,,C10,NRIS,Generation,Solar,154.59,Solar,2017.0,2023.0,5,1,0,56,0,50,2700,250,576,3630,490.56,0.0,438.0,23652.0,2190.0,5045.76,31798.8,292,0,45,6165,615,1305,8422
2041,1409,withdrawn,2017-05-01,2023-06-01,,2018-03-09,,System Impact Study,Riverside,CA,CAISO,SCE,CAISO,,C10,NRIS,Generation,Battery,203.7,Battery,2017.0,2023.0,5,1,0,56,0,50,2700,250,576,3630,490.56,0.0,438.0,23652.0,2190.0,5045.76,31798.8,292,0,45,6165,615,1305,8422
2042,141,withdrawn,2006-11-03,,,2007-12-11,,System Impact Study,San Bernardino,CA,CAISO,SCE,CAISO,,,,Generation,Gas,504.0,Gas,2006.0,,11,3,4,0,0,38,987,734,7,1766,0.0,0.0,332.88,8646.12,6429.84,61.32,15470.16,0,0,18,2054,1487,7,3566
2043,1410,withdrawn,2017-05-01,2023-10-15,,2019-10-31,,System Impact Study,Riverside,CA,CAISO,SCE,CAISO,,C10,NRIS,Generation,Wind,155.25,Wind,2017.0,2023.0,5,1,0,56,0,50,2700,250,576,3630,490.56,0.0,438.0,23652.0,2190.0,5045.76,31798.8,292,0,45,6165,615,1305,8422
2044,1411,withdrawn,2017-05-01,2019-12-31,,2018-04-26,,Feasibility Study,San Bernardino,CA,CAISO,SCE,CAISO,,C10,NRIS,Generation,Solar,100.0,Solar,2017.0,2019.0,5,1,0,0,0,38,987,734,7,1766,0.0,0.0,332.88,8646.12,6429.84,61.32,15470.16,0,0,18,2054,1487,7,3566
2045,1412,withdrawn,2017-05-01,2021-11-16,,2019-12-04,Terminated,Withdrawn,Los Angeles,CA,CAISO,SCE,CAISO,,C10,NRIS,Generation,Battery,80.0,Battery,2017.0,2021.0,5,1,0,189,0,215,1343,0,2,1749,1655.64,0.0,1883.4,11764.68,0.0,17.52,15321.24,804,0,89,3022,0,5,3919
2046,1415,withdrawn,2017-05-01,2023-10-15,,2020-05-15,,System Impact Study,San Bernardino,CA,CAISO,SCE,CAISO,,C10,ERIS,Generation,Solar,102.18,Solar,2017.0,2023.0,5,1,0,0,0,38,987,734,7,1766,0.0,0.0,332.88,8646.12,6429.84,61.32,15470.16,0,0,18,2054,1487,7,3566
2047,1416,withdrawn,2017-05-01,2020-12-01,,2018-04-20,,System Impact Study,Los Angeles,CA,CAISO,SCE,CAISO,,C10,NRIS,Generation,Wind,108.0,Wind,2017.0,2020.0,5,1,0,189,0,215,1343,0,2,1749,1655.64,0.0,1883.4,11764.68,0.0,17.52,15321.24,804,0,89,3022,0,5,3919
2048,1418,withdrawn,2017-05-01,2021-08-01,,2018-02-22,,System Impact Study,Kern,CA,CAISO,SCE,CAISO,,C10,NRIS,Generation,Solar,418.95,Solar,2017.0,2021.0,5,1,0,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
2049,142,withdrawn,2006-11-06,2016-12-01,,2017-01-09,Executed,IA Executed,San Bernardino,CA,CAISO,SCE,CAISO,,,,Generation,Solar,80.0,Solar,2006.0,2016.0,11,6,0,0,0,38,987,734,7,1766,0.0,0.0,332.88,8646.12,6429.84,61.32,15470.16,0,0,18,2054,1487,7,3566
2050,1421,withdrawn,2017-05-01,2021-12-15,,2019-07-08,,System Impact Study,Kern,CA,CAISO,SCE,CAISO,,C10,NRIS,Generation,Wind,37.4,Wind,2017.0,2021.0,5,1,0,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
2051,1422,withdrawn,2017-05-01,2021-12-31,,2017-07-14,,Feasibility Study,Kern,CA,CAISO,SCE,CAISO,,C10,NRIS,Generation,Solar,263.84,Solar,2017.0,2021.0,5,1,0,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
2052,1426,withdrawn,2017-05-01,2023-04-15,,2019-10-31,,System Impact Study,Kern,CA,CAISO,SCE,CAISO,,C10,NRIS,Generation,Wind,280.5,Wind,2017.0,2023.0,5,1,0,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
2053,1428,withdrawn,2017-05-01,2021-12-31,,2021-03-25,,System Impact Study,San Diego,CA,CAISO,SDGE,CAISO,,C10,NRIS,Generation,Battery,10.0,Battery,2017.0,2021.0,5,1,0,30,0,12,153,0,182,378,262.8,0.0,105.12,1340.28,0.0,1594.32,3311.28,137,0,39,358,0,499,1033
2055,143,withdrawn,2006-11-06,2009-12-31,,2008-11-26,,System Impact Study,San Bernardino,CA,CAISO,SCE,CAISO,,,,Generation,Solar,80.0,Solar,2006.0,2009.0,11,6,0,0,0,38,987,734,7,1766,0.0,0.0,332.88,8646.12,6429.84,61.32,15470.16,0,0,18,2054,1487,7,3566
2056,1430,withdrawn,2017-05-01,2021-05-28,,2018-03-02,,System Impact Study,San Diego,CA,CAISO,SDGE,CAISO,,C10,NRIS,Generation,Battery,40.0,Battery,2017.0,2021.0,5,1,0,30,0,12,153,0,182,378,262.8,0.0,105.12,1340.28,0.0,1594.32,3311.28,137,0,39,358,0,499,1033
2057,1431,withdrawn,2017-05-01,2021-12-31,,2021-03-25,,System Impact Study,San Diego,CA,CAISO,SDGE,CAISO,,C10,NRIS,Generation,Battery,10.0,Battery,2017.0,2021.0,5,1,0,30,0,12,153,0,182,378,262.8,0.0,105.12,1340.28,0.0,1594.32,3311.28,137,0,39,358,0,499,1033
2059,1434,operational,2017-05-01,,2021-06-30,,Executed,IA Executed,San Diego,CA,CAISO,SDGE,CAISO,,C10,NRIS,Generation,Battery,30.0,Battery,2017.0,,5,1,0,30,0,12,153,0,182,378,262.8,0.0,105.12,1340.28,0.0,1594.32,3311.28,137,0,39,358,0,499,1033
2060,1436,withdrawn,2017-05-01,2019-12-31,,2017-06-05,,Feasibility Study,Imperial,CA,CAISO,SDGE,CAISO,,C10,NRIS,Generation,Solar,156.0,Solar,2017.0,2019.0,5,1,0,0,717,93,2058,0,265,3134,0.0,6280.92,814.68,18028.08,0.0,2321.4,27453.84,0,3472,228,4701,0,363,8763
2061,1438,withdrawn,2017-12-15,2018-02-01,,2018-04-12,,Feasibility Study,Fresno,CA,CAISO,PGAE,CAISO,,,NRIS,Generation,Gas,432.0,Gas,2017.0,2018.0,12,15,4,56,0,35,1010,0,0,1101,490.56,0.0,306.6,8847.6,0.0,0.0,9644.76,138,0,19,2173,0,0,2330
2063,144,withdrawn,2006-11-06,2009-12-31,,2009-12-08,,System Impact Study,San Bernardino,CA,CAISO,SCE,CAISO,,,,Generation,Solar,320.0,Solar,2006.0,2009.0,11,6,0,0,0,38,987,734,7,1766,0.0,0.0,332.88,8646.12,6429.84,61.32,15470.16,0,0,18,2054,1487,7,3566
2064,1440,operational,2018-04-17,,2021-03-30,,Executed,IA Executed,Kern,CA,CAISO,SCE,CAISO,,,NRIS,Generation,Wind,3.7,Wind,2018.0,,4,17,1,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
2065,1441,withdrawn,2018-05-17,2020-12-15,,2020-09-17,,System Impact Study,Kern,CA,CAISO,PGAE,CAISO,,,ERIS,Generation,Solar,17.9,Solar,2018.0,2020.0,5,17,3,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
2068,1445,withdrawn,2018-04-16,2021-05-01,,2019-02-27,,Feasibility Study,Contra Costa,CA,CAISO,PGAE,CAISO,,C11,NRIS,Generation,Battery,200.0,Battery,2018.0,2021.0,4,16,0,7,0,0,48,0,38,92,61.32,0.0,0.0,420.48,0.0,332.88,805.92,24,0,0,70,0,99,194
2069,1446,withdrawn,2018-04-16,2021-07-09,,2019-02-15,,Feasibility Study,Sutter,CA,CAISO,PGAE,CAISO,,C11,NRIS,Generation,Battery,50.7,Battery,2018.0,2021.0,4,16,0,0,0,0,3,0,0,3,0.0,0.0,0.0,26.28,0.0,0.0,26.28,0,0,0,4,0,0,4
2070,1447,withdrawn,2018-04-16,2021-11-30,,2019-02-22,,System Impact Study,Fresno,CA,CAISO,PGAE,CAISO,,C11,NRIS,Generation,Solar,103.3,Solar,2018.0,2021.0,4,16,0,56,0,35,1010,0,0,1101,490.56,0.0,306.6,8847.6,0.0,0.0,9644.76,138,0,19,2173,0,0,2330
2071,1449,withdrawn,2018-04-16,2021-09-01,,2019-04-22,,System Impact Study,San Joaquin,CA,CAISO,PGAE,CAISO,,C11,NRIS,Generation,Battery,151.2,Battery,2018.0,2021.0,4,16,0,59,0,11,34,0,4,107,516.84,0.0,96.36,297.84,0.0,35.04,937.32,410,0,11,51,0,4,477
2073,1450,withdrawn,2018-04-16,2021-12-01,,2019-03-11,,System Impact Study,Santa Barbara,CA,CAISO,PGAE,CAISO,,C11,NRIS,Generation,Battery,32.4,Battery,2018.0,2021.0,4,16,0,1,0,0,63,0,0,65,8.76,0.0,0.0,551.88,0.0,0.0,569.4,2,0,0,129,0,0,131
2074,1451,withdrawn,2018-04-16,2021-12-01,,2019-02-26,,System Impact Study,San Mateo,CA,CAISO,PGAE,CAISO,,C11,NRIS,Generation,Battery,40.0,Battery,2018.0,2021.0,4,16,0,11,0,0,0,0,0,11,96.36,0.0,0.0,0.0,0.0,0.0,96.36,88,0,0,0,0,0,88
2075,1452,withdrawn,2018-04-16,2022-12-31,,2019-04-29,,System Impact Study,Stanislaus,CA,CAISO,PGAE,CAISO,,C11,NRIS,Generation,Solar,220.0,Solar,2018.0,2022.0,4,16,0,24,0,16,88,0,0,128,210.24,0.0,140.16,770.88,0.0,0.0,1121.28,126,0,14,201,0,0,342
2076,1453,withdrawn,2018-04-16,2022-12-31,,2019-04-30,,System Impact Study,Stanislaus,CA,CAISO,PGAE,CAISO,,C11,NRIS,Generation,Solar,220.0,Solar,2018.0,2022.0,4,16,0,24,0,16,88,0,0,128,210.24,0.0,140.16,770.88,0.0,0.0,1121.28,126,0,14,201,0,0,342
2079,1458,withdrawn,2018-04-16,2020-07-01,,2019-03-08,,Feasibility Study,Alameda,CA,CAISO,PGAE,CAISO,,C11,NRIS,Generation,Battery,65.0,Battery,2018.0,2020.0,4,16,0,22,0,0,18,0,286,325,192.72,0.0,0.0,157.68,0.0,2505.36,2847.0,114,0,0,29,0,869,1012
2081,1460,withdrawn,2018-04-16,2023-12-31,,2022-09-01,Executed,IA Executed,Contra Costa,CA,CAISO,PGAE,CAISO,,C11,NRIS,Generation,Battery,20.0,Battery,2018.0,2023.0,4,16,0,7,0,0,48,0,38,92,61.32,0.0,0.0,420.48,0.0,332.88,805.92,24,0,0,70,0,99,194
2083,1462,withdrawn,2018-04-16,2022-12-01,,2019-03-08,,Feasibility Study,Alameda,CA,CAISO,PGAE,CAISO,,C11,NRIS,Generation,Battery,41.8,Battery,2018.0,2022.0,4,16,0,22,0,0,18,0,286,325,192.72,0.0,0.0,157.68,0.0,2505.36,2847.0,114,0,0,29,0,869,1012
2085,1464,withdrawn,2018-04-16,2021-12-01,,2019-04-30,,Feasibility Study,Sutter,CA,CAISO,PGAE,CAISO,,C11,NRIS,Generation,Battery,45.8,Battery,2018.0,2021.0,4,16,0,0,0,0,3,0,0,3,0.0,0.0,0.0,26.28,0.0,0.0,26.28,0,0,0,4,0,0,4
2086,1465,withdrawn,2018-04-16,2021-12-01,,2019-02-25,,Feasibility Study,Alameda,CA,CAISO,PGAE,CAISO,,C11,NRIS,Generation,Solar,153.5,Solar,2018.0,2021.0,4,16,0,22,0,0,18,0,286,325,192.72,0.0,0.0,157.68,0.0,2505.36,2847.0,114,0,0,29,0,869,1012
2087,1466,withdrawn,2018-04-16,2021-09-01,,2019-04-22,,System Impact Study,Sutter,CA,CAISO,PGAE,CAISO,,C11,NRIS,Generation,Battery,74.3513,Battery,2018.0,2021.0,4,16,0,0,0,0,3,0,0,3,0.0,0.0,0.0,26.28,0.0,0.0,26.28,0,0,0,4,0,0,4
2088,1467,withdrawn,2018-04-16,2020-07-01,,2019-02-25,,Feasibility Study,San Joaquin,CA,CAISO,PGAE,CAISO,,C11,NRIS,Generation,Battery,50.0,Battery,2018.0,2020.0,4,16,0,59,0,11,34,0,4,107,516.84,0.0,96.36,297.84,0.0,35.04,937.32,410,0,11,51,0,4,477
2089,1469,withdrawn,2018-04-16,2022-12-01,,2019-03-08,,Feasibility Study,Alameda,CA,CAISO,PGAE,CAISO,,C11,NRIS,Generation,Battery,41.8,Battery,2018.0,2022.0,4,16,0,22,0,0,18,0,286,325,192.72,0.0,0.0,157.68,0.0,2505.36,2847.0,114,0,0,29,0,869,1012
2091,1472,operational,2018-04-18,,2021-07-28,,Executed,IA Executed,Monterey,CA,CAISO,PGAE,CAISO,,C11,NRIS,Generation,Battery,500.0,Battery,2018.0,,4,18,2,9,0,0,140,0,15,164,78.84,0.0,0.0,1226.4,0.0,131.4,1436.64,53,0,0,313,0,34,400
2093,1475,withdrawn,2018-04-16,2020-12-21,,2019-04-10,,System Impact Study,Merced,CA,CAISO,PGAE,CAISO,,C11,NRIS,Generation,Wind,61.28,Wind,2018.0,2020.0,4,16,0,13,0,31,342,0,18,404,113.88,0.0,271.56,2995.92,0.0,157.68,3539.04,51,0,12,843,0,10,916
2094,1476,withdrawn,2018-04-16,2022-12-01,,2019-03-08,,Feasibility Study,Solano,CA,CAISO,PGAE,CAISO,,C11,NRIS,Generation,Battery,204.1,Battery,2018.0,2022.0,4,16,0,10,0,0,36,0,1029,1074,87.6,0.0,0.0,315.36,0.0,9014.04,9408.24,75,0,0,64,0,2595,2733
2097,1480,withdrawn,2018-04-16,2024-12-01,,2019-03-08,,Feasibility Study,Fresno,CA,CAISO,PGAE,CAISO,,C11,NRIS,Generation,Battery,309.3,Battery,2018.0,2024.0,4,16,0,56,0,35,1010,0,0,1101,490.56,0.0,306.6,8847.6,0.0,0.0,9644.76,138,0,19,2173,0,0,2330
2098,1481,withdrawn,2018-04-16,2021-07-09,,2019-04-30,,Feasibility Study,Madera,CA,CAISO,PGAE,CAISO,,C11,NRIS,Generation,Battery,50.74,Battery,2018.0,2021.0,4,16,0,38,0,68,77,0,0,182,332.88,0.0,595.68,674.52,0.0,0.0,1594.32,53,0,104,155,0,0,312
2099,1484,operational,2018-04-16,,,,,System Impact Study,Fresno,CA,CAISO,PGAE,CAISO,,C11,NRIS,Generation,Gas,427.0,Gas,2018.0,,4,16,0,56,0,35,1010,0,0,1101,490.56,0.0,306.6,8847.6,0.0,0.0,9644.76,138,0,19,2173,0,0,2330
2100,1486,withdrawn,2018-04-16,2023-12-01,,2019-03-08,,Feasibility Study,Monterey,CA,CAISO,PGAE,CAISO,,C11,NRIS,Generation,Battery,510.0,Battery,2018.0,2023.0,4,16,0,9,0,0,140,0,15,164,78.84,0.0,0.0,1226.4,0.0,131.4,1436.64,53,0,0,313,0,34,400
2101,1487,withdrawn,2018-04-16,2024-12-01,,2019-03-08,,Feasibility Study,Monterey,CA,CAISO,PGAE,CAISO,,C11,NRIS,Generation,Battery,510.0,Battery,2018.0,2024.0,4,16,0,9,0,0,140,0,15,164,78.84,0.0,0.0,1226.4,0.0,131.4,1436.64,53,0,0,313,0,34,400
2102,1489,withdrawn,2018-04-16,2022-06-01,,2019-03-13,,Feasibility Study,Fresno,CA,CAISO,PGAE,CAISO,,C11,NRIS,Generation,Solar,102.73,Solar,2018.0,2022.0,4,16,0,56,0,35,1010,0,0,1101,490.56,0.0,306.6,8847.6,0.0,0.0,9644.76,138,0,19,2173,0,0,2330
2103,149,withdrawn,2006-11-16,2010-12-31,,2008-10-20,,System Impact Study,Kern,CA,CAISO,SCE,CAISO,,,,Generation,Wind,362.0,Wind,2006.0,2010.0,11,16,3,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
2104,1490,withdrawn,2018-04-16,2024-06-01,,2019-02-28,,System Impact Study,San Luis Obispo,CA,CAISO,PGAE,CAISO,,C11,NRIS,Generation,Battery,100.0,Battery,2018.0,2024.0,4,16,0,2,0,4,962,0,0,968,17.52,0.0,35.04,8427.12,0.0,0.0,8479.68,11,0,1,2259,0,0,2271
2106,1492,withdrawn,2018-04-16,2021-12-01,,2021-04-09,,System Impact Study,Solano,CA,CAISO,PGAE,CAISO,,C11,NRIS,Generation,Battery,150.0,Battery,2018.0,2021.0,4,16,0,10,0,0,36,0,1029,1074,87.6,0.0,0.0,315.36,0.0,9014.04,9408.24,75,0,0,64,0,2595,2733
2107,1494,withdrawn,2018-04-16,2025-03-30,,2019-04-08,,System Impact Study,San Luis Obispo,CA,CAISO,PGAE,CAISO,,C11,NRIS,Generation,Offshore Wind,576.0,Offshore Wind,2018.0,2025.0,4,16,0,2,0,4,962,0,0,968,17.52,0.0,35.04,8427.12,0.0,0.0,8479.68,11,0,1,2259,0,0,2271
2108,1497,withdrawn,2018-04-16,2021-11-01,,2019-03-13,,Feasibility Study,Kings,CA,CAISO,PGAE,CAISO,,C11,NRIS,Generation,Solar,40.825,Solar,2018.0,2021.0,4,16,0,0,0,0,1554,0,0,1554,0.0,0.0,0.0,13613.04,0.0,0.0,13613.04,0,0,0,3678,0,0,3678
